疾病/章节,父级,层级,docx_start_para,docx_end_para,pdf_start_page_approx,skeleton_slot,骨架槽位中文,是否覆盖,命中关键词,证据强度,是否可直接用于CDSS,备注
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,risk_stratification,危险分层/评分,是,危险因素,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,treatment_principle,治疗原则,是,治疗原则,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,treatment_plan,治疗方案,是,治疗；药物治疗；血运重建,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,medication,药物,是,药物,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,prognosis,预后,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,complication,并发症,是,猝死；心力衰竭；栓塞；出血,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节冠状动脉粥样硬化性心脏病概述,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4943,4955,258,prevention,预防/健康教育,是,生活方式；运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,symptom,症状,是,症状,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,exam,检查,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,treatment_plan,治疗方案,是,治疗；血运重建,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,medication,药物,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,prognosis,预后,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,complication,并发症,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节慢性冠状动脉综合征,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,节,4956,4957,258,prevention,预防/健康教育,是,预防,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,classification,分类/分型,是,分为；分级,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,etiology,病因,是,危险因素,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,pathogenesis,发病机制/病理生理,是,【发病机制】；病理生理；发病机制；病理解剖,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,epidemiology,流行病学,是,死亡率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,symptom,症状,是,症状；胸痛；呼吸困难；心悸；水肿；咳嗽,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,sign,体征,是,体征；杂音；奔马律；水肿；血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,exam,检查,是,检查；心电图；超声心动图；X线；CT；MRI；造影；负荷试验,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,lab_test,检验,是,肌钙蛋白；BNP；NT-proBNP；血脂；血糖；血常规,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别；需与；相鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,risk_stratification,危险分层/评分,是,评分；危险因素,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,treatment_principle,治疗原则,是,治疗原则；原则是,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；介入治疗；血运重建,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,medication,药物,是,药物；β受体拮抗剂；ACEI；ARB；ARNI；抗血小板；他汀；硝酸酯,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,procedure,手术/操作,是,手术；介入；PCI；CABG,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,follow_up,随访,是,监测,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,prognosis,预后,是,预后；病死率；死亡；复发,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,complication,并发症,是,并发症；猝死；心力衰竭；休克；出血；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、稳定型心绞痛,第三节慢性冠状动脉综合征,小节/疾病,4958,5088,258,prevention,预防/健康教育,是,预防；健康教育；生活方式；戒烟；运动；饮食,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、缺血性心肌病,第三节慢性冠状动脉综合征,小节/疾病,5089,5110,258,definition,定义/概述,是,是由于,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、缺血性心肌病,第三节慢性冠状动脉综合征,小节/疾病,5089,5110,258,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
