状态,路径,分组,大小KB,建议动作,原因
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_编码不足_135035/07_review_package/专家审核说明.md,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.61,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/00_scope_and_config/G0_startup_gate_checklist.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.38,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/00_scope_and_config/G0_startup_gate_result.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.47,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/00_scope_and_config/batch_config.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,1.12,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/00_scope_and_config/batch_config.yaml,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,3.18,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/00_scope_and_config/controlled_vocabulary.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.45,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/00_scope_and_config/scope_taxonomy.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.4,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/01_source_manifest/dedup_index.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.43,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/01_source_manifest/source_documents_manifest.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,33.66,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_瓣膜病指南补充解析_误纳入来源_130702/01_source_manifest/source_folder_summary.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,1.0,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/00_scope_and_config/G0_startup_gate_checklist.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.39,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/00_scope_and_config/G0_startup_gate_result.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.48,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/00_scope_and_config/batch_config.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,1.28,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/00_scope_and_config/batch_config.yaml,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,3.17,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/00_scope_and_config/controlled_vocabulary.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.51,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/00_scope_and_config/scope_taxonomy.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.48,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/01_source_manifest/dedup_index.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.08,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/01_source_manifest/source_documents_manifest.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,2.62,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/01_source_manifest/source_folder_summary.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.28,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/02_page_audit/document_quality_audit.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.57,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/02_page_audit/pdf_parse_summary.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.21,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/04_evidence_and_extraction/alias_normalization_log.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.09,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/04_evidence_and_extraction/graph_extraction_summary.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.27,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/04_evidence_and_extraction/guideline_evidence_summary.json,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.2,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/06_quality_audit/cdss_recommendation_readiness_register.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.13,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
??,项目管理中心_project_management/130_未解析PDF病种启动池_20260717/99_半执行目录备份_20260717_回滚用/20260717_结构性先心病介入补充解析_别名不足_133856/06_quality_audit/disease_pathway_coverage.csv,项目管理中心_project_management/130_未解析PDF病种启动池_20260717,0.13,保留本地不提交,半执行回滚备份，文件多且不应进入Git主线
