issue_scope,source_disease_name,target_subject_name,slot,mapping_status,mapping_type,total_rows,mergeable_rows,blocked_rows,strong_rows,medium_rows,noise_rows,unique_entity_count,sample_entities,sample_evidence,decision_counts
历史候选池归并风险，不作为当前骨架缺陷,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,risk_factor,可自动采用,exact,14,6,8,0,6,0,5,吸烟；糖尿病；糖尿病；手术；吸烟；糖尿病,医学思维模式由神灵主义变迁为今天的生物 - 心理 - 社会医学模式，历经了整体—局部—整体过程，尽管含义已有不同，但对人本和疾病的关注从没有停止。在许多国家，多种医学学说并行。比如我国，中医、西医并存 || 医学思维模式由神灵主义变迁为今天的生物 - 心理 - 社会医学模式，历经了整体—局部—整体过程，尽管含义已有不同，但对人本和疾病的关注从没有停止。在许多国家，多种医学学说并行。比如我国，中医、西医并存 || 整合医学的核心是团队合作、多科合作，全程关注。对慢性病病人，比如 2 型糖尿病病人，医生不仅要提供单次就诊意见，给予降糖治疗处方，还需要了解病人的遗传背景和生活方式，评估心、肾、血管等多处靶器官的状态,"{""可进入抽样复核后归并"": 6, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,etiology_pathogenesis,可自动采用,manual_synonym_rule,17,9,8,2,7,0,3,动脉粥样硬化；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；深静脉血栓形成；动脉粥样硬化,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特 || 【发病机制】 当冠脉供血供氧与心肌需血需氧之间发生矛盾，冠脉血流量不能满足心肌代谢的需要就可引起心肌缺血缺氧。暂时的缺血缺氧引起心绞痛，而持续严重的心肌缺血缺氧可引起心肌坏死，即为心肌梗死。 || 3. ECG 负荷试验 最常用的是运动负荷试验，增加心脏负担以激发心肌缺血。运动方式主要为分级活动平板或踏车，其运动强度可逐步升级。前者常用，让受检查者迎着转动的平板就地踏步，以达到按年龄预计可达到的,"{""可进入抽样复核后归并"": 9, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,主动脉夹层,主动脉夹层,etiology_pathogenesis,可自动采用,exact,16,8,8,3,5,0,5,心肌缺血；炎症；炎症；炎症；炎症；心肌缺血；动脉粥样硬化；动脉粥样硬化,5. 胸痛 肺实质内不存在痛觉感受器，故胸痛一般源于各种肺部疾病累及胸膜及咳嗽引起的肌肉疼痛等。胸膜性胸痛一般为单侧、吸气末明显，定位相对清晰，可继发于气胸、肺炎、肿瘤、肺栓塞等。严重肺动脉高压可导致 || 肺部隐球菌感染时起病多隐匿，可有发热、咳嗽、咳少量白痰或并有气短、胸痛、咯血、体重降低、盗汗等，亦可无症状。X 线胸片常见肺局限性小斑片影，多误诊为肺结核或非典型病原体肺炎。病人可在未用抗真菌药物治疗 || （七）感染中毒症与感染性休克 感染中毒症（sepsis）与感染性休克（septic shock）是 ICU 病人常见的临床综合征，死亡率可高达 30%～40%，是 ICU 死亡的最重要原因。1991,"{""可进入抽样复核后归并"": 8, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,人工瓣膜心内膜炎,,treatment,暂不采用,no_candidate,8,0,8,0,3,0,3,,,"{""阻断_无可靠骨架疾病映射"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,室性期前收缩,室性期前收缩,exam_lab,可自动采用,exact,27,19,8,2,17,0,9,心电图；心电图；心电图；心电图；动态心电图；电生理检查；心电图；电生理检查；心电图；肾功能；血糖；电生理检查；心肌肌钙蛋白；脑钠肽；血脂检查；血糖；血常规；心电图；心电图,（三）心电图检查 || 1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或 || 2. 运动心电图 是最广泛使用的一种心电图负荷试验，除常用于检测冠心病引起的心肌缺血和评估预后外，亦用于明确心肌缺血是否合并相关心律失常；评估已知或可疑运动诱发的室性心律失常（如儿茶酚胺敏感性室性心动,"{""可进入抽样复核后归并"": 19, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,室间隔缺损,,etiology_pathogenesis,暂不采用,no_candidate,8,0,8,0,2,0,2,,,"{""阻断_无可靠骨架疾病映射"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,心肌炎,心肌炎,risk_factor,可自动采用,exact,49,41,8,13,28,0,7,感染；感染；感染；感染；感染；感染；糖尿病；高脂血症；手术；手术；手术；肿瘤；手术；肿瘤；感染；手术；感染；感染；感染；手术,1. 血液检查 因多为病毒性感染，白细胞计数正常或偏低，伴淋巴细胞比例升高。细菌感染者可有白细胞计数与中性粒细胞增多和核左移现象。 || 【并发症】 少数病人可并发急性鼻窦炎、中耳炎、气管支气管炎。以咽炎为表现的上呼吸道感染，部分病人可继发溶血性链球菌引起的风湿热、肾小球肾炎等，少数病人可并发病毒性心肌炎，应予警惕。有基础疾病的病人如慢 || 4. 急性传染病前驱症状 很多病毒感染性疾病，如麻疹、脊髓灰质炎、脑炎、肝炎和心肌炎等疾病前期表现类似。初期可有鼻塞、头痛等类似症状，应予重视。但如果在 1 周内呼吸道症状减轻反而出现新的症状，需进行,"{""可进入抽样复核后归并"": 41, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,扩张型心肌病,扩张型心肌病,clinical_manifestation,可自动采用,exact,24,16,8,5,11,0,11,心动过速；心动过速；晕厥；心脏扩大；呼吸困难；劳力性呼吸困难；水肿；晕厥；第四心音；奔马律；心脏扩大；水肿；心动过速；高血压；心动过速；心动过速,卡维地洛 （carvedilol） 用于治疗窦性心动过速，特别是扩张型心肌病合并窦性心动过速 口服：3.125～25mg/ 次，每 12 小时 1 次，逐渐增至可耐受的剂量。起效时间≤1 小时；达峰时 || 美托洛尔 （metoprolol） 主要用于甲状腺毒症、嗜铬细胞瘤和过度肾上腺素刺激等相关的心律失常，房扑、房颤心室率的控制，不适当窦性心动过速及症状性期前收缩；多形性及反复发作单形性室速；预防上述心 || 4. 原因不明的晕厥病人，心电生理检查能诱发有显著血流动力学改变的持续室速或室颤。,"{""可进入抽样复核后归并"": 16, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,扩张型心肌病,扩张型心肌病,exam_lab,可自动采用,exact,14,6,8,0,6,0,10,电生理检查；超声心动图；心肌肌钙蛋白；脑钠肽；心电图；超声心动图,4. 原因不明的晕厥病人，心电生理检查能诱发有显著血流动力学改变的持续室速或室颤。 || CM 的病因复杂、表型多样，亟需规范化临床诊疗径路，其关键环节是：①将 CM 视为常见临床表现（心力衰竭、心律失常）的原因；②对疑似或确诊者，应先以超声心动图评估心脏形态和功能并初定表型，再以磁共振评 || 1. 实验室检查 抗心肌抗体检查可了解 DCM 是否与自身免疫有关。脑钠肽或 N 末端 B 型利钠肽原和心肌肌钙蛋白是心功能、疗效及预后评估的重要标志物。,"{""可进入抽样复核后归并"": 6, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,早期复极综合征,,exam_lab,暂不采用,no_candidate,8,0,8,2,4,0,5,,,"{""阻断_无可靠骨架疾病映射"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,稳定型心绞痛,稳定型心绞痛,etiology_pathogenesis,可自动采用,exact,21,13,8,5,8,0,2,动脉粥样硬化；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；心肌缺血；动脉粥样硬化,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特 || 【发病机制】 当冠脉供血供氧与心肌需血需氧之间发生矛盾，冠脉血流量不能满足心肌代谢的需要就可引起心肌缺血缺氧。暂时的缺血缺氧引起心绞痛，而持续严重的心肌缺血缺氧可引起心肌坏死，即为心肌梗死。 || 慢性冠状动脉综合征（CCS）最常见为慢性稳定型劳力性心绞痛和以心功能不全为主要表现的缺血性心肌病，部分处于渡过 ACS 后或行血运重建之后稳定期，有些则为无症状隐匿型冠心病。发生心肌缺血的主要原因是存,"{""可进入抽样复核后归并"": 13, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,继发性高血压,继发性高血压,treatment,可自动采用,exact,16,8,8,2,6,0,7,降压治疗；利尿剂；药物治疗；利尿剂；利尿剂；利尿剂；降压治疗；醛固酮受体拮抗剂,（一）老年高血压 我国流行病学调查显示，60 岁以上人群高血压患病率为 49%。老年人容易合并多种临床疾病，其高血压的特点是收缩压增高、舒张压下降，脉压增大；血压波动性大，容易出现直立性低血压、卧位高 || （一）老年高血压 我国流行病学调查显示，60 岁以上人群高血压患病率为 49%。老年人容易合并多种临床疾病，其高血压的特点是收缩压增高、舒张压下降，脉压增大；血压波动性大，容易出现直立性低血压、卧位高 || “高血压”的标准。儿童与青少年血压≥120/80mmHg 但未达到高血压标准也视为“正常高值血压”。未合并靶器官损害的儿童与青少年高血压应将血压降至 95 百分位数以下；合并肾脏疾病、糖尿病或出现高血,"{""可进入抽样复核后归并"": 8, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,缺血性心肌病,缺血性心肌病,exam_lab,可自动采用,exact,14,6,8,0,6,0,7,心电图；心电图；心电图；动态心电图；心电图；电生理检查,1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或 || 2. 运动心电图 是最广泛使用的一种心电图负荷试验，除常用于检测冠心病引起的心肌缺血和评估预后外，亦用于明确心肌缺血是否合并相关心律失常；评估已知或可疑运动诱发的室性心律失常（如儿茶酚胺敏感性室性心动 || 3. 持续心电监测 是筛查和诊断心律失常的常用方法，主要包括动态心电图（Holter ECG monitoring，简称 Holter）、事件记录器（event recorder）和植入型心电监测仪（,"{""可进入抽样复核后归并"": 6, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,肺动脉瓣狭窄,,exam_lab,暂不采用,no_candidate,8,0,8,3,2,0,3,,,"{""阻断_无可靠骨架疾病映射"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,静脉血栓症,静脉血栓症,follow_up_prognosis,可自动采用,exact,14,6,8,0,6,0,3,预后不良；预后良好；预后不良；预后良好；预后不良；预后良好,【预后】 慢性肺心病常反复急性加重，随肺功能的损害病情逐渐加重，多数预后不良，病死率约在 10%～15%，但经积极治疗可以延长寿命，提高病人生活质量。 || 【预后】 急性心包炎的预后取决于病因。特发性急性心包炎是一种自限性疾病，病程较短，部分病人无显著并发症，长期预后良好。如若并发于急性心肌梗死、恶性肿瘤或系统性红斑狼疮等，则预后不良。 || 【预后】 急性心包炎的预后取决于病因。特发性急性心包炎是一种自限性疾病，病程较短，部分病人无显著并发症，长期预后良好。如若并发于急性心肌梗死、恶性肿瘤或系统性红斑狼疮等，则预后不良。,"{""可进入抽样复核后归并"": 6, ""阻断_证据文本不足"": 8}"
历史候选池归并风险，不作为当前骨架缺陷,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,exam_lab,可自动采用,manual_synonym_rule,16,9,7,0,9,0,5,心电图；心肌肌钙蛋白；超声心动图；心电图；超声心动图；心电图；心电图；心电图；心电图,4. 心肌损伤标志物检查 心肌肌钙蛋白（cTn）T 及 I 较传统的 CK 和 CK-MB 更敏感、更可靠。在症状发生后 24 小时内，cTn 的峰值超过正常对照值的 99 个百分位需考虑 NSTEM || 4. 心肌损伤标志物检查 心肌肌钙蛋白（cTn）T 及 I 较传统的 CK 和 CK-MB 更敏感、更可靠。在症状发生后 24 小时内，cTn 的峰值超过正常对照值的 99 个百分位需考虑 NSTEM || 5. 其他检查 胸部 X 线、超声心动图和放射性核素检查的结果和稳定型心绞痛病人的结果相似，但阳性发现率会更高。,"{""可进入抽样复核后归并"": 9, ""阻断_证据文本不足"": 7}"
