decision,reason,rel,entityType,target_code,target_name,source_name,batch_id,evidence_excerpt
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-1E2CBC62295957,静脉血栓症-感染-全书回捞证据-5107-295957,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（七）感染中毒症与感染性休克 感染中毒症（sepsis）与感染性休克（septic shock）是 ICU 病人常见的临床综合征，死亡率可高达 30%～40%，是 ICU 死亡的最重要原因。1991 年美国胸科医师学会和危重病学会首次提出感染中毒症定义（sepsis 1.0），认为是感染所引起的全身炎症反应综合征（systemic inflammatory response syndrome，SIRS），具备至少以下两项即可认为 SIRS：体温＞38℃或<36℃；心率＞90 次 / 分；呼吸＞20 次 / 分或 P
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-583399C3662827,静脉血栓症-感染-全书回捞证据-5977-662827,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-ED2568C0366E86,静脉血栓症-感染-全书回捞证据-9619-366E86,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 禁忌证 ①可以找到任何原因的脑栓塞；②脑卒中急性期；③心腔内血栓形成，下腔静脉或盆腔静脉血栓形成导致完全闭塞；④合并肺动脉高压或 PFO 为特殊通道；⑤合并出血性疾病或出血倾向；⑥合并全身或局部感染。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-2DD942244B8263,静脉血栓症-感染-全书回捞证据-9967-4B8263,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 急性肺水肿 突然出现的重度呼吸困难和发绀、不能平卧、咳粉红色泡沫状痰、双肺满布干湿啰音。如不及时救治，可能致死，是重度二尖瓣狭窄的严重并发症。多见于剧烈体育运动、情绪激动、感染、突发快速型心律失常、妊娠和分娩时。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-5508415CEABC6D,静脉血栓症-感染-全书回捞证据-9973-EABC6D,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,5. 肺部感染 常见，肺静脉压增高和肺淤血易导致肺部感染的发生，可诱发心力衰竭。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-8DAF0A7B3E7EDE,静脉血栓症-感染性心内膜炎-全书回捞证据-10591-3E7EDE,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）静脉药物成瘾者感染性心内膜炎 静脉药物成瘾者感染性心内膜炎（intravenous drug abuser-associated infective endocarditis，DAIE）特指发生在静脉注射毒品者的一种主要累及右心系统的 IE，最常累及三尖瓣。DAIE 发病率是一般人群的 30 倍，尤其伴有 HIV 抗体阳性或免疫功能不全病人。金黄色葡萄球菌为主要致病菌（占 60%～90%，且以耐甲氧西林金黄色葡萄球菌菌株为主），其次为链球菌、革兰氏阴性杆菌和真菌。致病菌常源于皮肤，较少来自药物本身。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-35E5A07A4E20A4,静脉血栓症-手术-全书回捞证据-10991-4E20A4,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）流行病学、病因及发病机制 VTE 是继急性心肌梗死和脑卒中之后第三大常见的血管疾病，且由于人口老龄化等因素，VTE 年均患病率呈不断上升趋势。DVT 主要是由静脉壁损伤、血液淤滞及高凝状态所引起。遗传性危险因素包括抗凝血酶缺乏、C 蛋白缺乏、S 蛋白缺乏、Ⅴ因子 Leiden突变、凝血酶原基因突变等。获得性危险因素包括高龄、VTE 个人史、恶性肿瘤、肥胖等。触发因素如手术、制动、妊娠、过量雌激素等，会增加 DVT 的风险。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-93671ECDDA69EC,静脉血栓症-手术-全书回捞证据-11007-DA69EC,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 深静脉造影 临床上已被超声检查所替代，通常仅在计划行介入手术时进行静脉造影。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-979179911298CA,静脉血栓症-手术-全书回捞证据-11207-1298CA,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）静脉血栓栓塞症 肿瘤相关静脉血栓栓塞症（VTE）包括深静脉血栓形成、肺栓塞和中心静脉导管相关血栓形成。肿瘤病人 VTE 的发生率可高达 20%，同时也是肿瘤病人外科手术后最常见的死因之一。其发生与肿瘤类型、部分肿瘤治疗药物及病人本身的血栓危险因素如高龄、卧床、肥胖、感染等相关。VTE 发生率较高的肿瘤包括：脑肿瘤、胰腺癌、胃癌、肺癌、肾癌、淋巴瘤及骨髓瘤。肿瘤通过释放促炎因子及促凝血物质、血小板增多及功能亢进、降低纤溶蛋白溶解功能使宿主处于高凝状态，诱导静脉血栓形成。VTE 的防治详见本篇第十二章。但肿瘤病人
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-740FAC46A2DE5D,静脉血栓症-手术-全书回捞证据-1577-A2DE5D,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（3）肺栓塞：多有静脉血栓的危险因素，如血栓性静脉炎、心肺疾病、创伤、手术和肿瘤等病史，呼吸困难较明显，可发生咯血、晕厥。X 线胸片示区域性肺血管纹理减少，有时可见尖端指向肺门的楔形阴影。动脉血气分析常见低氧血症及低碳酸血症。D- 二聚体、CT 肺动脉造影、放射性核素肺通气 / 灌注扫描和 MRI 等检查可帮助鉴别。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-CD272BB93A3146,静脉血栓症-手术-全书回捞证据-27621-3A3146,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（三）手术 有动脉瘤者应结合临床予以介入治疗或手术切除。对于肠道受累引起的穿孔、大出血和肠梗阻等需要进行急诊手术治疗。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-263F754BB089FA,静脉血栓症-手术-全书回捞证据-28349-B089FA,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,心脏 — 急性心肌梗死，冠状动脉旁路移植术后再梗死，缺血性心肌病，心腔内血栓形成 心肌病变
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-26AE3439E69125,静脉血栓症-手术-全书回捞证据-3719-E69125,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（五）手术治疗 肺动脉血栓切除术可以作为全身溶栓的替代补救措施，适用于经积极内科或介入治疗无效的急性高危 PTE。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-9B81BBC85E7E8B,静脉血栓症-手术-全书回捞证据-3721-5E7E8B,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（六）CTEPH 的治疗 包括基础治疗、手术治疗、药物治疗和介入治疗。基础治疗主要包括长期抗凝治疗、家庭氧疗、改善心功能和康复治疗等。对 CTEPH 病人应进行长期抗凝治疗。若阻塞部位处于手术可及的肺动脉近端，首选肺动脉内膜剥脱术治疗。对于远端病变，可以考虑球囊肺动脉成形术。对于不能手术或介入，或者术后存在残余肺动脉高压的病人，可考虑给予针对肺动脉高压的靶向药物治疗。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-F5BF6D51C47846,静脉血栓症-手术-全书回捞证据-3853-C47846,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）初始治疗 建议育龄期女性病人避孕；及时接种流感及肺炎链球菌注射疫苗；予以病人社会心理支持；体力下降病人在药物治疗的基础上进行必要的康复训练；如需要进行手术，首选硬膜外麻醉而非全麻。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-8C97E1EC4348CB,静脉血栓症-手术-全书回捞证据-4121-4348CB,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（1）外观：漏出液多为淡黄色，透明清亮，静置不凝固，比重＜1.016～1.018。渗出液稍混浊，易有凝块，比重＞1.018。血性胸腔积液呈洗肉水样或静脉血样，多见于肿瘤、结核和肺栓塞。乳状胸腔积液多为乳糜胸，多由肿瘤、寄生虫、外伤（胸科手术、胸部外伤）或结核等原因导致胸导管压迫或破裂。巧克力色胸腔积液考虑阿米巴肝脓肿破溃入胸腔的可能。黑色胸腔积液可能为曲霉感染。黄绿色胸腔积液多见于类风湿关节炎。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-E7DBE1D63D1CAE,静脉血栓症-手术-全书回捞证据-4347-3D1CAE,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 急性肺栓塞 大面积肺栓塞可突发起病，呼吸困难、胸痛、烦躁不安、惊恐甚或濒死感，临床上酷似自发性气胸。但病人可有咯血、低热和晕厥，并常有下肢深静脉血栓、骨折、手术后、脑卒中、心房颤动等病史，或发生于长期卧床的老年病人。 CT 肺动脉造影检查可鉴别。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-A6D680B25E6D3C,静脉血栓症-手术-全书回捞证据-4939-5E6D3C,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. 适应证 可用于改善具有下述病理生理状态的疾病：①通气功能障碍为主的疾病：包括慢阻肺病急性加重、哮喘急性发作、神经肌肉疾病、胸廓畸形、胸部外伤或手术后等所致外周呼吸泵衰竭，脑部炎症、外伤、肿瘤、脑血管意外、药物中毒等所致中枢性呼吸衰竭；②换气功能障碍为主的疾病： ARDS、肺炎、间质性肺病、肺栓塞等；③需强化气道管理者：保持气道通畅，防止窒息；使用某些有呼吸抑制的药物时。当符合下述条件时应实施机械通气：经积极治疗后病情恶化；意识障碍；呼吸形式严重异常，如呼吸频率＞35～40 次 / 分或＜6～8 次 / 分，呼
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-5EFB270ED9A724,静脉血栓症-手术-全书回捞证据-5977-D9A724,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-B2A2DAABB0BE94,静脉血栓症-手术-全书回捞证据-7991-B0BE94,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. 乳头肌功能失调或断裂（dysfunction or rupture of papillary muscle） 总发生率可高达 50%。二尖瓣乳头肌因缺血、坏死等使收缩功能发生障碍，造成不同程度的二尖瓣脱垂合并关闭不全，心尖区出现收缩中晚期喀喇音和吹风样收缩期杂音，第一心音可不减弱，可引起心衰。轻症者可以恢复，其杂音可消失。乳头肌整体断裂极少见，多发生在二尖瓣后乳头肌，见于下壁 MI，心力衰竭明显，可迅速发生肺水肿，不能及时手术治疗者往往在数日内死亡。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-BE26E029960ECB,静脉血栓症-抗凝治疗-全书回捞证据-10991-960ECB,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）流行病学、病因及发病机制 VTE 是继急性心肌梗死和脑卒中之后第三大常见的血管疾病，且由于人口老龄化等因素，VTE 年均患病率呈不断上升趋势。DVT 主要是由静脉壁损伤、血液淤滞及高凝状态所引起。遗传性危险因素包括抗凝血酶缺乏、C 蛋白缺乏、S 蛋白缺乏、Ⅴ因子 Leiden突变、凝血酶原基因突变等。获得性危险因素包括高龄、VTE 个人史、恶性肿瘤、肥胖等。触发因素如手术、制动、妊娠、过量雌激素等，会增加 DVT 的风险。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-6C770A01C61E98,静脉血栓症-抗凝治疗-全书回捞证据-11013-C61E98,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 抗凝 对于大多数急性近段 DVT，为防止血栓增大，应立即启动抗凝治疗。初始抗凝治疗的选择包括肝素、维生素 K 拮抗剂（华法林）、口服Ⅹa 因子抑制剂、直接凝血酶抑制剂。具体选择通常根据临床医生的经验、出血风险、病人合并症、偏好、成本和便利性作出。当选择华法林作为长期抗凝剂时，必须与肝素重叠用药 4～5 天，以确保充分抗凝。调整华法林剂量的指标为凝血酶原时间 INR
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-42D12FFDCDAE74,静脉血栓症-抗凝治疗-全书回捞证据-11019-CDAE74,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,维持在 2.0～3.0。急性近段 DVT 的抗凝至少 3 个月，以防复发。对复发性病例或恶性肿瘤等高凝状态不能消除的病例，抗凝治疗的持续时间可无限制。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-76C1BD2CFEFD02,静脉血栓症-抗凝治疗-全书回捞证据-11023-FEFD02,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 下腔静脉滤器 存在抗凝禁忌证、抗凝治疗过程发生出血等并发症、充分抗凝治疗后仍复发VTE、静脉内有大量急性血栓或游离漂浮血栓者、急性近段 DVT 拟行介入治疗等情况时，为预防肺栓塞可行经皮下腔静脉滤器置入术。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-0962F357650E97,静脉血栓症-抗凝治疗-全书回捞证据-11207-650E97,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）静脉血栓栓塞症 肿瘤相关静脉血栓栓塞症（VTE）包括深静脉血栓形成、肺栓塞和中心静脉导管相关血栓形成。肿瘤病人 VTE 的发生率可高达 20%，同时也是肿瘤病人外科手术后最常见的死因之一。其发生与肿瘤类型、部分肿瘤治疗药物及病人本身的血栓危险因素如高龄、卧床、肥胖、感染等相关。VTE 发生率较高的肿瘤包括：脑肿瘤、胰腺癌、胃癌、肺癌、肾癌、淋巴瘤及骨髓瘤。肿瘤通过释放促炎因子及促凝血物质、血小板增多及功能亢进、降低纤溶蛋白溶解功能使宿主处于高凝状态，诱导静脉血栓形成。VTE 的防治详见本篇第十二章。但肿瘤病人
