issue_scope,source_artifact_scope,target_artifact_scope,source_disease_name,target_subject_name,mapping_status,mapping_type,entityType,slot,entity_name,entity_code,relationType,line_number,target_docx_start_para,target_docx_end_para,line_in_target_docx_range,evidence_quality,evidence_reason,merge_decision,evidence_code,evidence_text_preview,machine_precheck_decision,machine_precheck_reason,risk_flags,risk_flag_count,disease_mentioned_in_evidence,entity_mentioned_in_evidence,negative_context_hits,non_target_context_hits,generic_entity
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,二尖瓣反流,二尖瓣反流,可自动采用,exact,Prognosis,follow_up_prognosis,预后良好,PROG-CARD-TEXT-0D897487D0,has_prognosis,10169,6567,6621,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-3D7C3B24725EA1,2. 心脏炎 为小儿风湿热的主要表现，年龄越小心脏受累的概率越高。以心肌炎、心内膜炎最多见，亦可发生心包炎，轻者无症状，严重者可导致心衰。心肌炎可导致心脏增大、心尖搏动弥散、与体温不成正比的心动过速及心音低钝，有的可闻及奔马律及心尖区收缩期杂音，75% 的患儿主动脉瓣区闻及舒张中期叹气样杂音，心电图提示 PR 间期延长、ST-T 改变或心律失常。心内膜炎主要,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名,4,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,动脉粥样硬化,动脉粥样硬化,可自动采用,exact,Prognosis,follow_up_prognosis,预后不良,PROG-CARD-FULLBOOK-4D8D4328C6,has_prognosis,26799,4864,4889,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-E4F8E41E88ADF7,7. 肺部表现 SLE 所引起的肺间质性病变主要是急性、亚急性的磨玻璃样改变和慢性期的纤维化，表现为活动后气促、干咳、低氧血症，肺功能检查常显示弥散功能下降。约 2% 的患者合并弥漫性肺泡出血（DAH），病情凶险，病死率高达 50% 以上。肺泡灌洗液或肺活检标本的肺泡腔中发现大量充满含铁血黄素的巨噬细胞，或者肺泡灌洗液呈血性，对于 DAH 的诊断具有重要意义,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名,4,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心包积液及心脏压塞,心包积液及心脏压塞,可自动采用,exact,Prognosis,follow_up_prognosis,预后不良,PROG-CARD-FULLBOOK-4D8D4328C6,has_prognosis,26799,6726,6750,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-18BA138BE8E0AC,7. 肺部表现 SLE 所引起的肺间质性病变主要是急性、亚急性的磨玻璃样改变和慢性期的纤维化，表现为活动后气促、干咳、低氧血症，肺功能检查常显示弥散功能下降。约 2% 的患者合并弥漫性肺泡出血（DAH），病情凶险，病死率高达 50% 以上。肺泡灌洗液或肺活检标本的肺泡腔中发现大量充满含铁血黄素的巨噬细胞，或者肺泡灌洗液呈血性，对于 DAH 的诊断具有重要意义,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名,4,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心包积液及心脏压塞,心包积液及心脏压塞,可自动采用,exact,Prognosis,follow_up_prognosis,预后良好,PROG-CARD-TEXT-0D897487D0,has_prognosis,10169,6726,6750,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-9BA0A37F8DAF83,2. 心脏炎 为小儿风湿热的主要表现，年龄越小心脏受累的概率越高。以心肌炎、心内膜炎最多见，亦可发生心包炎，轻者无症状，严重者可导致心衰。心肌炎可导致心脏增大、心尖搏动弥散、与体温不成正比的心动过速及心音低钝，有的可闻及奔马律及心尖区收缩期杂音，75% 的患儿主动脉瓣区闻及舒张中期叹气样杂音，心电图提示 PR 间期延长、ST-T 改变或心律失常。心内膜炎主要,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名,4,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心肌炎,心肌炎,可自动采用,exact,Prognosis,follow_up_prognosis,预后良好,PROG-CARD-TEXT-0D897487D0,has_prognosis,10205,5960,6066,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-02CF238280FE3A,一级预防包括改善社会经济状况、改善居住环境、预防营养不良、开展体育锻炼增强体质、防寒防潮、积极预防上呼吸道感染、对儿童和青少年进行链球菌性咽喉炎和风湿热相关性的卫生宣教等；在定期进行高发和易感人群普查的同时，应用一种有效的抗链球菌疫苗。二级预防是预防风湿热复发或继发性风湿性心脏病：每 3～4 周肌内注射苄星青霉素 120 万单位，预防注射期限至少 5 年，最,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名,3,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心肌炎,心肌炎,可自动采用,exact,Prognosis,follow_up_prognosis,预后良好,PROG-CARD-TEXT-0D897487D0,has_prognosis,10169,5960,6066,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-A4B8029106AFEB,2. 心脏炎 为小儿风湿热的主要表现，年龄越小心脏受累的概率越高。以心肌炎、心内膜炎最多见，亦可发生心包炎，轻者无症状，严重者可导致心衰。心肌炎可导致心脏增大、心尖搏动弥散、与体温不成正比的心动过速及心音低钝，有的可闻及奔马律及心尖区收缩期杂音，75% 的患儿主动脉瓣区闻及舒张中期叹气样杂音，心电图提示 PR 间期延长、ST-T 改变或心律失常。心内膜炎主要,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺实体名,2,yes,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉瓣反流,主动脉瓣反流,可自动采用,exact,FollowUp,follow_up_prognosis,定期随访,FU-CARD-TEXT-32FD9BD18F,has_follow_up,9895,6458,6511,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-B1EC280C0C9001,3. 手术治疗 慢性主动脉瓣反流病人若无症状，且左心室功能正常，可不需要手术，但要定期随访。目前外科手术仍是治疗主动脉瓣重度反流的首选方案，手术适应证包括：①伴有症状的重度主动脉瓣反流病人，无论左心功能正常与否；②无症状的重度病人，伴有以下之一：LVEF＜55%，LVEF 正常但合并 LVESD＞50mm 或 LVESD 指数＞25mm/m2，中度及以上反流,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐,1,yes,yes,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉瓣狭窄,主动脉瓣狭窄,可自动采用,exact,Prognosis,follow_up_prognosis,预后良好,PROG-CARD-TEXT-0D897487D0,has_prognosis,7435,6392,6457,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-C383C70371DA53,2. 其他疾病引起的心绞痛 严重主动脉瓣狭窄或关闭不全、风湿性冠脉炎、梅毒性主动脉炎引起冠脉口狭窄或闭塞、肥厚型心肌病、X 综合征等，要根据其临床表现来进行鉴别。其中 X 综合征多见于女性，ECG 负荷试验常阳性但冠脉造影无狭窄病变且无冠脉痉挛证据，预后良好，被认为是冠脉微循环病变所致。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐,1,yes,yes,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,可自动采用,exact,RiskFactor,risk_factor,吸烟,RF-CARD-C5097AF85131,has_risk_factor,323,7217,7255,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-123E6168511ECC,医学思维模式由神灵主义变迁为今天的生物 - 心理 - 社会医学模式，历经了整体—局部—整体过程，尽管含义已有不同，但对人本和疾病的关注从没有停止。在许多国家，多种医学学说并行。比如我国，中医、西医并存，中医关注脏腑经脉学说，西医目前仍以分科为基础。随着老龄社会的到来，老年病人数量呈井喷式增长，他们往往同时患有多种疾病。多种病理机制共同作用，使疾病的诊断和治疗,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉夹层,主动脉夹层,可自动采用,exact,RiskFactor,risk_factor,创伤,RF-CARD-FULLBOOK-CCD18035D8,has_risk_factor,5101,7157,7216,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-DC02901C7350FA,3. 分布性休克（distributive shock） 是休克中最为常见也是最重要的类型。其基本机制为血管收缩舒张调节功能异常，血流重新分布，其血流动力学特点为“高排低阻，低前负荷”，即全身血管阻力降低，通常伴随有高心排血量。与低血容量性休克不同的是，分布性休克的容量改变并非血容量的绝对减少，而是血容量的重新分布和相对不足。感染性休克是最常见的分布性休克，,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉夹层,主动脉夹层,可自动采用,exact,RiskFactor,risk_factor,肿瘤,RF-CARD-FULLBOOK-C643050E31,has_risk_factor,463,7157,7216,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-4A0FE32F7DFA49,（三）体征 呼吸系统疾病不但表现呼吸系统体征，也可以表现其他系统的体征，因此体检时既要重视胸部的体格检查，又要注意全身的体格检查，如眼、口唇、气管、颈静脉、骨关节、指（趾）等。通过视触叩听对胸部进行检查，并注意两侧对比，以发现异常征象。不同疾病或疾病的不同阶段由于病变的性质、范围不同，胸部体征可以由完全正常到明显异常。肺部听诊现在多用爆裂音（crackles,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉瓣狭窄,主动脉瓣狭窄,可自动采用,exact,RiskFactor,risk_factor,感染,RF-CARD-TEXT-C77DFF9EAC,has_risk_factor,26477,6392,6457,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-A2399C05654256,3. 关节液检查 可通过关节腔穿刺获取关节液，关节液的白细胞计数有助于鉴别炎性、非炎症性和化脓性关节炎。非炎性关节炎白细胞计数往往在 2 000×106/L 以下；当白细胞超过 3 000×106/L以上，中性粒细胞达 50% 以上，提示炎性关节炎；化脓性关节液不仅外观呈脓性且白细胞数更高。此外在关节液中找到尿酸盐结晶或细菌涂片 / 培养阳性分别有助于痛风性,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心力衰竭,心力衰竭,可自动采用,exact,RiskFactor,risk_factor,吸烟,RF-CARD-C5097AF85131,has_risk_factor,1521,3905,3909,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-4C2C4079C719FD,【流行病学】 社区获得性肺炎（community acquired pneumonia，CAP）和医院获得性肺炎（hospital acquired pneumonia，HAP）年发病率分别约为（5～11）/1 000 人口和（5～10）/1 000 住院病人。 CAP病人门诊治疗者病死率＜1%～5%，住院治疗者平均为 12%，入住重症监护病房者约为 40%,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
